source,target
YKR026C,YOR101W
YKR026C,YOR335C
YKR027W,YJL099W
YKR027W,YLR330W
YKR027W,YMR237W
YKR031C,YGL036W
YKR031C,YNL290W
YKR031C,YPL050C
YKR048C,YLR133W
YKR052C,YJL066C
YKR057W,YGR054W
YKR057W,YGR285C
YKR057W,YKL143W
YKR057W,YLR264W
YKR057W,YOR056C
YKR057W,YOR145C
YKR057W,YPL204W
YKR060W,YCL031C
YKR060W,YCR057C
YKR060W,YDL166C
YKR060W,YDR365C
YKR060W,YGR145W
YKR060W,YLL011W
YKR060W,YLR003C
YKR060W,YLR186W
YKR060W,YNR043W
YKR066C,YDL215C
YKR066C,YKL092C
YKR068C,YDR108W
YKR068C,YGR143W
YKR081C,YDL031W
YKR081C,YDR060W
YKR081C,YDR087C
YKR081C,YDR101C
YKR081C,YDR496C
YKR081C,YFL002C
YKR081C,YGR085C
YKR081C,YGR103W
YKR081C,YGR245C
YKR081C,YHR197W
YKR081C,YKL172W
YKR081C,YLR074C
YKR081C,YLR276C
YKR081C,YLR406C
YKR081C,YMR049C
YKR081C,YNL061W
YKR081C,YNL110C
YKR081C,YOL127W
YKR081C,YOR206W
YKR081C,YPL093W
YKR081C,YPL211W
YKR081C,YPR016C
YKR085C,YBR122C
YKR085C,YCL014W
YKR085C,YCR046C
YKR085C,YCR071C
YKR085C,YDR164C
YKR085C,YDR237W
YKR085C,YDR296W
YKR085C,YDR322W
YKR085C,YDR405W
YKR085C,YDR462W
YKR085C,YHR147C
YKR085C,YIL104C
YKR085C,YJL063C
YKR085C,YLR189C
YKR085C,YLR312W-A
YKR085C,YLR439W
YKR085C,YML025C
YKR085C,YMR024W
YKR085C,YMR064W
YKR085C,YMR193W
YKR085C,YMR225C
YKR085C,YNL005C
YKR085C,YNL177C
YKR085C,YNL252C
YKR085C,YOR150W
YKR085C,YPL183W-A
YKR085C,YPR100W
YKR091W,YBR135W
YKR091W,YDL155W
YKR091W,YLR079W
YKR091W,YMR199W
YKR091W,YPL256C
YKR095W,YBR253W
YKR095W,YPL042C
YKR095W,YPR168W
YLL001W,YNL183C
YLL004W,YBR060C
YLL004W,YML065W
YLL011W,YNL075W
YLL018C,YLL040C
YLL021W,YER178W
YLL021W,YGL197W
YLL021W,YLR276C
YLL021W,YML092C
YLL021W,YMR310C
YLL021W,YPL020C
YLL022C,YBR272C
YLL034C,YDR087C
YLL034C,YDR496C
YLL034C,YLR449W
YLL034C,YMR242C
YLL034C,YNL110C
YLL034C,YPL211W
YLL036C,YCR063W
YLL036C,YDL030W
YLL036C,YDR364C
YLL036C,YGR278W
YLL036C,YHR156C
YLL036C,YKL173W
YLL036C,YLR132C
YLL036C,YMR213W
YLL036C,YMR288W
YLL036C,YPL213W
YLL045C,YGL246C
YLL045C,YHR170W
YLL048C,YML070W
YLL048C,YNL238W
YLL048C,YOL031C
YLR002C,YER006W
YLR002C,YFL002C
YLR002C,YFR001W
YLR002C,YGR103W
YLR002C,YHR052W
YLR002C,YLR449W
YLR002C,YOL077C
YLR002C,YOR206W
YLR002C,YOR272W
YLR003C,YCL031C
YLR003C,YGR128C
YLR003C,YGR145W
YLR003C,YLR129W
YLR003C,YPR112C
YLR015W,YAR003W
YLR015W,YDR469W
YLR028C,YAR014C
YLR028C,YER070W
YLR028C,YER133W
YLR028C,YLR389C
YLR028C,YNR034W
YLR044C,YKL039W
YLR044C,YLR134W
YLR044C,YOR245C
YLR052W,YBL099W
YLR052W,YDL002C
YLR052W,YDL192W
YLR052W,YDR190C
YLR052W,YFL013C
YLR052W,YGL150C
YLR052W,YOR141C
YLR055C,YBR081C
YLR055C,YBR198C
YLR055C,YCL010C
YLR055C,YDR145W
YLR055C,YDR176W
YLR055C,YDR448W
YLR055C,YGL066W
YLR055C,YGL112C
YLR055C,YGR252W
YLR055C,YKL078W
YLR055C,YMR223W
YLR055C,YMR236W
YLR055C,YPL254W
YLR071C,YBR253W
YLR071C,YCR081W
YLR071C,YDR308C
YLR071C,YDR443C
YLR071C,YER022W
YLR071C,YGL025C
YLR071C,YGL151W
YLR071C,YGR104C
YLR071C,YHR041C
YLR071C,YHR058C
YLR071C,YMR112C
YLR071C,YNL025C
YLR071C,YNR010W
YLR071C,YOL135C
YLR071C,YOR174W
YLR071C,YPL042C
YLR071C,YPR168W
YLR074C,YGL029W
YLR074C,YGL030W
YLR074C,YGL103W
YLR074C,YHR197W
YLR074C,YLR325C
YLR074C,YNL182C
YLR074C,YOL127W
YLR074C,YPL093W
YLR079W,YBL047C
YLR079W,YGR155W
YLR102C,YBL084C
YLR102C,YGL240W
YLR102C,YHR166C
YLR102C,YKL022C
YLR102C,YLR127C
YLR102C,YNL172W
YLR102C,YOR249C
YLR106C,YDR101C
YLR106C,YGR103W
YLR106C,YGR245C
YLR106C,YJR132W
YLR106C,YKL029C
YLR106C,YLR074C
YLR106C,YML124C
YLR106C,YNL110C
YLR106C,YPL043W
YLR106C,YPL093W
YLR115W,YHL033C
YLR117C,YDL209C
YLR117C,YGR278W
YLR117C,YJR050W
YLR117C,YMR213W
YLR117C,YMR240C
YLR127C,YBL084C
YLR127C,YHR166C
YLR127C,YKL022C
YLR127C,YNL172W
YLR129W,YBR247C
YLR129W,YJL069C
YLR139C,YCR009C
YLR142W,YGL245W
YLR142W,YMR315W
YLR147C,YKL012W
YLR148W,YDR080W
YLR150W,YIL056W
YLR150W,YJL099W
YLR150W,YOR252W
YLR153C,YDR385W
YLR153C,YDR502C
YLR153C,YER070W
YLR153C,YKL152C
YLR153C,YLR249W
YLR153C,YML028W
YLR153C,YPL226W
YLR166C,YDR166C
YLR166C,YER008C
YLR170C,YBL032W
YLR170C,YPL259C
YLR170C,YPR029C
YLR175W,YCL037C
YLR175W,YGL049C
YLR175W,YMR310C
YLR175W,YNL262W
YLR180W,YDR127W
YLR180W,YDR502C
YLR180W,YER090W
YLR180W,YFR052W
YLR180W,YGL195W
YLR180W,YGR218W
YLR180W,YHR019C
YLR180W,YIL075C
YLR180W,YKL152C
YLR180W,YKL211C
YLR180W,YLL040C
YLR180W,YLR106C
YLR180W,YLR304C
YLR180W,YLR335W
YLR180W,YMR012W
YLR180W,YMR205C
YLR180W,YOR151C
YLR183C,YHR195W
YLR186W,YBR247C
YLR186W,YGR145W
YLR186W,YLL011W
YLR186W,YLR003C
YLR189C,YBR122C
YLR189C,YCL014W
YLR189C,YCR030C
YLR189C,YCR071C
YLR189C,YDR164C
YLR189C,YDR237W
YLR189C,YDR322W
YLR189C,YDR405W
YLR189C,YDR462W
YLR189C,YGL043W
YLR189C,YHR147C
YLR189C,YJL005W
YLR189C,YJL063C
YLR189C,YLR312W-A
YLR189C,YLR439W
YLR189C,YML025C
YLR189C,YMR193W
YLR189C,YMR225C
YLR189C,YOR150W
YLR189C,YPL183W-A
YLR189C,YPR100W
YLR192C,YAL035W
YLR192C,YDL149W
YLR192C,YDR091C
YLR192C,YDR429C
YLR192C,YDR450W
YLR192C,YER102W
YLR192C,YMR146C
YLR192C,YMR309C
YLR192C,YNL244C
YLR192C,YOR361C
YLR192C,YPR041W
YLR196W,YML100W
YLR196W,YNL175C
YLR197W,YBR247C
YLR197W,YCL059C
YLR197W,YCR057C
YLR197W,YHR196W
YLR197W,YJL109C
YLR197W,YOR310C
YLR197W,YPL043W
YLR197W,YPR137W
YLR200W,YNL153C
YLR203C,YDR430C
YLR203C,YOR232W
YLR208W,YIL109C
YLR208W,YPR181C
YLR221C,YGR281W
YLR221C,YJR041C
YLR221C,YNL104C
YLR221C,YOL058W
YLR221C,YOL144W
YLR221C,YOR108W
YLR226W,YDL175C
YLR226W,YPR057W
YLR240W,YLR360W
YLR240W,YPL120W
YLR249W,YER150W
YLR249W,YJR142W
YLR249W,YLR043C
YLR249W,YOR165W
YLR249W,YOR249C
YLR258W,YAR014C
YLR258W,YDR028C
YLR258W,YER070W
YLR258W,YKL193C
YLR258W,YLR028C
YLR259C,YER086W
YLR259C,YER178W
YLR259C,YHR208W
YLR259C,YJR148W
YLR259C,YNL085W
YLR259C,YOL098C
YLR264W,YBL024W
YLR264W,YBR247C
YLR264W,YGR054W
YLR264W,YLR039C
YLR264W,YNL096C
YLR264W,YOR056C
YLR264W,YPL204W
YLR268W,YGL098W
YLR268W,YGL145W
YLR268W,YNL258C
YLR275W,YDR378C
YLR275W,YDR473C
YLR275W,YER029C
YLR275W,YER112W
YLR275W,YGL128C
YLR275W,YKL173W
YLR275W,YNL147W
YLR275W,YPL178W
YLR275W,YPL213W
YLR277C,YAL043C
YLR277C,YDR195W
YLR277C,YDR228C
YLR277C,YDR301W
YLR277C,YER133W
YLR277C,YKR002W
YLR277C,YLR115W
YLR291C,YJR007W
YLR291C,YOR101W
YLR291C,YOR335C
YLR292C,YOR254C
YLR298C,YIL061C
YLR298C,YKL012W
YLR298C,YPR057W
YLR304C,YGR234W
YLR304C,YMR246W
YLR310C,YFR040W
YLR310C,YKR028W
YLR312W-A,YBR122C
YLR312W-A,YCL014W
YLR312W-A,YCR071C
YLR312W-A,YDR237W
YLR312W-A,YDR296W
YLR312W-A,YDR322W
YLR312W-A,YDR405W
YLR312W-A,YDR462W
YLR312W-A,YGR220C
YLR312W-A,YIL104C
YLR312W-A,YJL041W
YLR312W-A,YJL063C
YLR312W-A,YLR439W
YLR312W-A,YML025C
YLR312W-A,YMR024W
YLR312W-A,YMR064W
YLR312W-A,YMR193W
YLR312W-A,YMR225C
YLR312W-A,YNL005C
YLR312W-A,YNL177C
YLR312W-A,YOR150W
YLR312W-A,YPL183W-A
YLR314C,YJR076C
YLR314C,YJR092W
YLR321C,YCR052W
YLR321C,YDR303C
YLR321C,YGR056W
YLR321C,YGR275W
YLR321C,YKR008W
YLR321C,YLR033W
YLR321C,YLR357W
YLR321C,YML127W
YLR321C,YMR033W
YLR321C,YMR091C
YLR321C,YPR034W
YLR325C,YBR009C
YLR325C,YDL070W
YLR325C,YGR245C
YLR325C,YOL054W
YLR330W,YJL099W
YLR330W,YMR237W
YLR333C,YER053C
YLR333C,YGR130C
YLR333C,YGR145W
YLR333C,YJL066C
YLR333C,YKL101W
YLR333C,YMR203W
YLR335W,YER110C
YLR335W,YGL191W
YLR335W,YNL282W
YLR335W,YPR174C
YLR337C,YOR181W
YLR347C,YDL175C
YLR347C,YDR257C
YLR347C,YDR502C
YLR347C,YER110C
YLR347C,YKR029C
YLR347C,YMR308C
YLR347C,YPL020C
YLR355C,YDR035W
YLR355C,YHR128W
YLR355C,YJL052W
YLR355C,YJL200C
YLR355C,YKL067W
YLR355C,YLL018C
YLR357W,YCR052W
YLR357W,YDR225W
YLR357W,YGR275W
YLR357W,YIL126W
YLR357W,YLR033W
YLR367W,YAL035W
YLR367W,YDR091C
YLR367W,YLR196W
YLR367W,YNL132W
YLR367W,YNL175C
YLR367W,YOR056C
YLR370C,YDL029W
YLR370C,YKL013C
YLR371W,YGL131C
YLR371W,YLR386W
YLR371W,YLR425W
YLR371W,YNL127W
YLR371W,YPL066W
YLR371W,YPL083C
YLR371W,YPL183W-A
YLR372W,YNL055C
YLR373C,YER151C
YLR373C,YPL128C
YLR381W,YDR318W
YLR381W,YGR179C
YLR381W,YJR135C
YLR381W,YPR046W
YLR384C,YHR187W
YLR384C,YML091C
YLR384C,YPL204W
YLR386W,YIL129C
YLR389C,YMR037C
YLR389C,YNR034W
YLR389C,YPL184C
YLR396C,YDL077C
YLR396C,YDR080W
YLR396C,YMR231W
YLR398C,YBR039W
YLR398C,YDR168W
YLR398C,YGL213C
YLR409C,YCR057C
YLR409C,YER082C
YLR409C,YLR222C
YLR409C,YMR093W
YLR410W,YDL174C
YLR418C,YML069W
YLR418C,YOR061W
YLR421C,YDL007W
YLR421C,YDL147W
YLR421C,YDR394W
YLR421C,YFR010W
YLR421C,YFR052W
YLR421C,YGL048C
YLR421C,YKL145W
YLR421C,YOL087C
YLR421C,YOR117W
YLR421C,YPR108W
YLR424W,YBL104C
YLR424W,YCR063W
YLR424W,YDL209C
YLR424W,YER029C
YLR424W,YHR156C
YLR424W,YJR084W
YLR424W,YLR117C
YLR424W,YPL151C
YLR429W,YGL157W
YLR429W,YMR262W
YLR429W,YNL108C
YLR429W,YNL225C
YLR429W,YPR125W
YLR430W,YDL175C
YLR430W,YER165W
YLR430W,YJL050W
YLR430W,YLR226W
YLR430W,YMR239C
YLR430W,YNL251C
YLR430W,YOL115W
YLR430W,YPL178W
YLR430W,YPL190C
YLR430W,YPR057W
YLR430W,YPR161C
YLR432W,YLR005W
YLR439W,YBR122C
YLR439W,YDR405W
YLR439W,YHR147C
YLR439W,YNL177C
YLR439W,YOR150W
YLR439W,YPL183W-A
YLR440C,YGL145W
YLR440C,YKL196C
YLR440C,YLR268W
YLR440C,YOR075W
YLR447C,YAL026C
YLR447C,YKL119C
YLR448W,YDR195W
YLR448W,YJL033W
YLR448W,YMR061W
YLR448W,YPL043W
YLR449W,YDR101C
YLR449W,YDR496C
YLR449W,YMR121C
YLR449W,YMR242C
YLR449W,YOR063W
YLR449W,YPL093W
YLR452C,YPR088C
YML007W,YBR081C
YML007W,YBR253W
YML007W,YBR289W
YML007W,YCL010C
YML007W,YDR359C
YML007W,YDR448W
YML007W,YFL024C
YML007W,YGL025C
YML007W,YGL112C
YML007W,YGL151W
YML007W,YHR041C
YML007W,YHR058C
YML007W,YJL081C
YML007W,YNR023W
YML007W,YOL051W
YML007W,YOL135C
YML007W,YOR290C
YML007W,YPL042C
YML007W,YPL254W
YML007W,YPR168W
YML009C,YBL038W
YML009C,YBR122C
YML009C,YBR282W
YML009C,YCL014W
YML009C,YCR030C
YML009C,YCR046C
YML009C,YCR071C
YML009C,YDR116C
YML009C,YDR237W
YML009C,YDR296W
YML009C,YDR322W
YML009C,YDR405W
YML009C,YDR462W
YML009C,YFR051C
YML009C,YHR147C
YML009C,YJL063C
YML009C,YKL167C
YML009C,YKR006C
YML009C,YKR085C
YML009C,YLR189C
YML009C,YLR312W-A
YML009C,YLR371W
YML009C,YLR439W
YML009C,YMR098C
YML009C,YMR193W
YML009C,YMR225C
YML009C,YNL005C
YML009C,YNL252C
YML009C,YNL284C
YML009C,YOR150W
YML009C,YOR201C
YML009C,YPL183W-A
YML009C,YPL204W
YML010W,YBR154C
YML010W,YDL140C
YML010W,YDL149W
YML010W,YDR379W
YML010W,YDR404C
YML010W,YNL201C
YML012W,YDL018C
YML012W,YHR110W
YML015C,YDR145W
YML015C,YMR227C
YML015C,YPL011C
YML016C,YBL075C
YML016C,YJL039C
YML016C,YJR077C
YML016C,YKL088W
YML016C,YKL193C
YML016C,YPR184W
YML025C,YBR122C
YML025C,YCL014W
YML025C,YCR071C
YML025C,YDR237W
YML025C,YDR296W
YML025C,YDR322W
YML025C,YDR405W
YML025C,YDR462W
YML025C,YHR147C
YML025C,YJL041W
YML025C,YLR439W
YML025C,YMR024W
YML025C,YMR193W
YML025C,YNL177C
YML025C,YOR150W
YML025C,YPL183W-A
YML026C,YBR101C
YML026C,YOR056C
YML029W,YDR406W
YML029W,YOL013C
YML032C,YDL156W
YML032C,YDR499W
YML032C,YHR164C
YML036W,YGR262C
YML036W,YKR038C
YML046W,YDR235W
YML046W,YIL061C
YML046W,YKL012W
YML049C,YDL209C
YML049C,YDR378C
YML049C,YER029C
YML049C,YER112W
YML049C,YJL203W
YML049C,YMR240C
YML049C,YNL286W
YML049C,YOR319W
YML049C,YPL213W
YML056C,YAL029C
YML056C,YDL209C
YML056C,YDR280W
YML056C,YER102W
YML056C,YGL173C
YML056C,YHR216W
YML056C,YJL052W
YML056C,YJR009C
YML056C,YKL130C
YML056C,YLR432W
YML062C,YBR025C
YML062C,YDL084W
YML062C,YDR381W
YML062C,YHR167W
YML062C,YIL075C
YML062C,YNL004W
YML062C,YNL253W
YML067C,YAL042W
YML067C,YDL145C
YML067C,YDR238C
YML067C,YFR051C
YML067C,YIL076W
YML067C,YLR342W
YML067C,YML130C
YML071C,YER157W
YML071C,YGL223C
YML071C,YGR194C
YML071C,YNL041C
YML071C,YNL265C
YML072C,YPL220W
YML073C,YER036C
YML073C,YFR031C-A
YML075C,YER095W
YML075C,YLR450W
YML075C,YMR089C
YML091C,YNL118C
YML091C,YPL204W
YML092C,BLM3
YML092C,YFR050C
YML092C,YJL001W
YML092C,YMR314W
YML092C,YPL020C
YML094W,YIL125W
YML094W,YNL153C
YML097C,YIL068C
YML097C,YLR166C
YML097C,YPR055W
YML100W,YDR074W
YML100W,YMR261C
YML100W,YPL106C
YML103C,YPL206C
YML105C,YLR452C
YML105C,YPR088C
YML109W,YOR014W
YML109W,YOR349W
YML112W,YBR169C
YML117W,YIR001C
YML117W,YPL184C
YML124C,YDR188W
YML124C,YDR394W
YML124C,YFR009W
YML124C,YKL029C
YML124C,YNL301C
YML126C,YGR027C
YML127W,YCR052W
YML127W,YDR303C
YML127W,YGR056W
YML127W,YKR008W
YML127W,YLR033W
YML127W,YLR357W
YML127W,YMR091C
YML130C,YAL042W
YML130C,YBR084C-A
YML130C,YDR365C
YML130C,YEL002C
YML130C,YGL022W
YML130C,YGR034W
YML130C,YHR169W
YML130C,YJL033W
YML130C,YNL075W
YML130C,YNR043W
YMR005W,YBR198C
YMR005W,YDR167W
YMR005W,YGL112C
YMR005W,YML015C
YMR005W,YMR227C
YMR005W,YMR236W
YMR005W,YPL011C
YMR012W,YBL039C
YMR012W,YBR017C
YMR012W,YHR019C
YMR012W,YKL029C
YMR012W,YML124C
YMR012W,YMR116C
YMR024W,YBR122C
YMR024W,YDR296W
YMR024W,YDR405W
YMR024W,YLR439W
YMR024W,YNL177C
YMR025W,YDR179C
YMR025W,YIL071C
YMR025W,YOL117W
YMR029C,YHL001W
YMR033W,YBR289W
YMR033W,YCR052W
YMR033W,YDR303C
YMR033W,YFL049W
YMR033W,YGR056W
YMR033W,YGR275W
YMR033W,YIL126W
YMR033W,YKR008W
YMR033W,YNR023W
YMR033W,YOL067C
YMR033W,YOR290C
YMR033W,YPL016W
YMR033W,YPL129W
YMR047C,YIL115C
YMR047C,YJL041W
YMR047C,YJL061W
YMR049C,YDR496C
YMR049C,YLR449W
YMR049C,YNL175C
YMR049C,YOR063W
YMR049C,YOR361C
YMR049C,YPL093W
YMR052W,YBR169C
YMR052W,YDR050C
YMR052W,YHL001W
YMR052W,YMR029C
YMR061W,YDL082W
YMR061W,YDR195W
YMR061W,YDR228C
YMR061W,YOR250C
YMR064W,YBR122C
YMR064W,YDR296W
YMR064W,YGR220C
YMR064W,YIL104C
YMR064W,YNL177C
YMR064W,YOL123W
YMR064W,YOR150W
YMR064W,YPL183W-A
YMR072W,YBL103C
YMR072W,YBR198C
YMR072W,YCR052W
YMR072W,YCR084C
YMR072W,YDR190C
YMR072W,YDR303C
YMR072W,YGL013C
YMR072W,YGR017W
YMR072W,YIL056W
YMR072W,YOL004W
YMR072W,YOL006C
YMR072W,YOL067C
YMR072W,YPL082C
YMR075W,YCR084C
YMR075W,YDL076C
YMR075W,YEL018W
YMR075W,YNL097C
YMR078C,YNL290W
YMR078C,YOR144C
YMR078C,YPR175W
YMR080C,YCL010C
YMR080C,YDR037W
YMR080C,YER146W
YMR080C,YGR180C
YMR080C,YIR001C
YMR080C,YJL033W
YMR080C,YJL124C
YMR080C,YLR438C-A
YMR080C,YMR083W
YMR083W,YCR009C
YMR083W,YLR139C
YMR091C,YCR052W
YMR091C,YDR303C
YMR091C,YGR056W
YMR091C,YIL126W
YMR091C,YKR008W
YMR091C,YLR033W
YMR091C,YLR357W
YMR091C,YMR033W
YMR093W,YGR128C
YMR093W,YPR137W
YMR098C,YBR122C
YMR098C,YCL014W
YMR098C,YCR030C
YMR098C,YCR046C
YMR098C,YCR071C
YMR098C,YDR237W
YMR098C,YDR296W
YMR098C,YDR322W
YMR098C,YDR405W
YMR098C,YDR462W
YMR098C,YGR220C
YMR098C,YHR147C
YMR098C,YJL063C
YMR098C,YKR085C
YMR098C,YLR189C
YMR098C,YLR312W-A
YMR098C,YLR371W
YMR098C,YLR439W
YMR098C,YML025C
YMR098C,YMR193W
YMR098C,YMR225C
YMR098C,YNL005C
YMR098C,YNL177C
YMR098C,YNL252C
YMR098C,YOR150W
YMR098C,YPL183W-A
YMR099C,YIL078W
YMR099C,YKR079C
YMR099C,YPL231W
YMR109W,YBR109C
YMR109W,YBR130C
YMR109W,YBR177C
YMR109W,YBR202W
YMR109W,YDL019C
YMR109W,YGL157W
YMR109W,YIL034C
YMR109W,YKL007W
YMR109W,YKL057C
YMR109W,YKL130C
YMR109W,YLR429W
YMR109W,YPL153C
YMR112C,YBR253W
YMR112C,YDR308C
YMR112C,YDR443C
YMR112C,YGL025C
YMR112C,YGL151W
YMR112C,YGR104C
YMR112C,YHR041C
YMR112C,YHR058C
YMR112C,YNR010W
YMR112C,YOL051W
YMR112C,YOR174W
YMR112C,YPL042C
YMR112C,YPR168W
YMR116C,YBL061C
YMR116C,YGL213C
YMR116C,YGR285C
YMR116C,YJL099W
YMR116C,YLR330W
YMR116C,YNL224C
YMR116C,YOR361C
YMR116C,YPR189W
YMR117C,YOL069W
YMR121C,YIL125W
YMR121C,YPL207W
YMR125W,YBR119W
YMR125W,YDL087C
YMR125W,YDL175C
YMR125W,YDL209C
YMR125W,YDR235W
YMR125W,YGL049C
YMR125W,YGR162W
YMR125W,YHL034C
YMR125W,YHR086W
YMR125W,YHR165C
YMR125W,YIL061C
YMR125W,YJL190C
YMR125W,YKL012W
YMR125W,YLR147C
YMR125W,YMR240C
YMR125W,YPL178W
YMR125W,YPL190C
YMR125W,YPR182W
YMR128W,YBR247C
YMR128W,YCL059C
YMR128W,YCR057C
YMR128W,YDL148C
YMR128W,YDL213C
YMR128W,YDR280W
YMR128W,YDR324C
YMR128W,YGR090W
YMR128W,YIL084C
YMR128W,YMR229C
YMR128W,YNL097C
YMR128W,YOL010W
YMR128W,YOR078W
YMR128W,YOR310C
YMR128W,YPL070W
YMR128W,YPL139C
YMR128W,YPR137W
YMR128W,YPR144C
YMR143W,YDR365C
YMR143W,YDR460W
YMR143W,YGR034W
YMR143W,YGR145W
YMR143W,YHR169W
YMR143W,YJL033W
YMR143W,YKL067W
YMR143W,YKL101W
YMR143W,YLR333C
YMR143W,YML130C
YMR143W,YMR194W
YMR143W,YNR043W
YMR143W,YOR173W
YMR146C,YDL149W
YMR146C,YDR091C
YMR146C,YDR429C
YMR146C,YGL022W
YMR146C,YMR309C
YMR146C,YNL096C
YMR146C,YNL244C
YMR146C,YPR041W
YMR152W,YPL106C
YMR158W,YER091C
YMR158W,YIL093C
YMR158W,YJR101W
YMR158W,YJR113C
YMR158W,YNR036C
YMR158W,YPL118W
YMR172W,YDR429C
YMR172W,YER103W
YMR172W,YER164W
YMR172W,YGL019W
YMR172W,YKL088W
YMR176W,YBR009C
YMR176W,YDL058W
YMR176W,YDL070W
YMR176W,YDR300C
YMR176W,YFR006W
YMR176W,YGL131C
YMR176W,YJR132W
YMR176W,YOL054W
YMR176W,YPL001W
YMR186W,YJR132W
YMR188C,YBL090W
YMR188C,YBR146W
YMR188C,YBR251W
YMR188C,YDR036C
YMR188C,YGR084C
YMR188C,YGR165W
YMR188C,YGR215W
YMR188C,YIL093C
YMR188C,YJR101W
YMR188C,YJR113C
YMR188C,YKL003C
YMR188C,YMR158W
YMR188C,YNL137C
YMR188C,YNL306W
YMR188C,YOR158W
YMR188C,YPL013C
YMR188C,YPL118W
YMR192W,YLR274W
YMR193W,YBR122C
YMR193W,YDR296W
YMR193W,YDR405W
YMR193W,YHR147C
YMR193W,YLR439W
YMR193W,YMR024W
YMR193W,YNL177C
YMR193W,YOR150W
YMR193W,YPL183W-A
YMR197C,YOR036W
YMR197C,YOR212W
YMR199W,YLR079W
YMR203W,YGR130C
YMR203W,YJL066C
YMR203W,YMR241W
YMR203W,YPR024W
YMR205C,YML006C
YMR205C,YMR262W
YMR218C,YBR254C
YMR218C,YDR472W
YMR218C,YGR143W
YMR218C,YML077W
YMR223W,YBR081C
YMR223W,YCL010C
YMR223W,YDR167W
YMR225C,YBR122C
YMR225C,YCR030C
YMR225C,YDR237W
YMR225C,YDR296W
YMR225C,YDR322W
YMR225C,YDR405W
YMR225C,YFR051C
YMR225C,YHR147C
YMR225C,YLR371W
YMR225C,YLR439W
YMR225C,YMR193W
YMR225C,YOR150W
YMR225C,YOR201C
YMR225C,YPL183W-A
YMR225C,YPL204W
YMR227C,YAL017W
YMR227C,YDR167W
YMR227C,YML098W
YMR227C,YML114C
YMR229C,YBL072C
YMR229C,YBR126C
YMR229C,YDR060W
YMR229C,YDR365C
YMR229C,YER082C
YMR229C,YLR029C
YMR229C,YMR049C
YMR230W,YAL036C
YMR230W,YGR162W
YMR230W,YHL034C
YMR230W,YNL244C
YMR230W,YPR112C
YMR231W,YDL077C
YMR231W,YDR080W
YMR235C,YAL012W
YMR236W,YDR145W
YMR236W,YGR252W
YMR236W,YMR223W
YMR236W,YMR227C
YMR236W,YPL011C
YMR236W,YPL254W
YMR239C,YDL175C
YMR239C,YJL050W
YMR239C,YNL251C
YMR239C,YOL115W
YMR239C,YPL190C
YMR240C,YBL104C
YMR240C,YDL030W
YMR240C,YDL043C
YMR240C,YHR165C
YMR240C,YIR009W
YMR240C,YJL203W
YMR240C,YJR084W
YMR246W,YGL082W
YMR263W,YCR084C
YMR263W,YDL076C
YMR263W,YMR075W
YMR263W,YNL097C
YMR263W,YOL004W
YMR268C,YLR438C-A
YMR273C,YAL016W
YMR273C,YAL024C
YMR273C,YBL104C
YMR273C,YBR103W
YMR273C,YCR033W
YMR273C,YDL134C
YMR273C,YDL188C
YMR273C,YGL190C
YMR273C,YGR281W
YMR273C,YIL112W
YMR273C,YKR029C
YMR273C,YOR014W
YMR273C,YOR349W
YMR288W,YER029C
YMR288W,YER112W
YMR288W,YGR278W
YMR288W,YJL203W
YMR288W,YML049C
YMR288W,YMR213W
YMR288W,YMR240C
YMR288W,YNL286W
YMR288W,YPL213W
YMR288W,YPR182W
YMR290C,YDR060W
YMR290C,YDR496C
YMR290C,YER126C
YMR290C,YFL002C
YMR290C,YFR001W
YMR290C,YGL111W
YMR290C,YHR052W
YMR290C,YMR049C
YMR290C,YMR229C
YMR290C,YOL041C
YMR290C,YOL077C
YMR290C,YOR206W
YMR290C,YOR272W
YMR290C,YPL043W
YMR290C,YPL093W
YMR290C,YPL211W
YMR297W,YLR178C
YMR297W,YNR038W
YMR297W,YOL086C
YMR308C,YHL003C
YMR309C,YDR091C
YMR309C,YER102W
YMR309C,YGL019W
YMR309C,YJL190C
YMR309C,YOR039W
YMR309C,YPL081W
YMR314W,YBL041W
YMR314W,YJL001W
YMR315W,YBR114W
YMR315W,YOR332W
YMR315W,YPL154C
YNL002C,YDR060W
YNL002C,YDR101C
YNL002C,YDR496C
YNL002C,YFL002C
YNL002C,YFR001W
YNL002C,YGR103W
YNL002C,YGR245C
YNL002C,YMR049C
YNL002C,YNL110C
YNL002C,YNL175C
YNL002C,YOR206W
YNL002C,YPR016C
YNL004W,YDL084W
YNL004W,YDR138W
YNL004W,YHR167W
YNL004W,YJR121W
YNL004W,YNL139C
YNL005C,YBR122C
YNL005C,YCL014W
YNL005C,YCR071C
YNL005C,YDR237W
YNL005C,YDR296W
YNL005C,YDR322W
YNL005C,YDR405W
YNL005C,YDR462W
YNL005C,YGR162W
YNL005C,YHR147C
YNL005C,YJL063C
YNL005C,YLR439W
YNL005C,YML025C
YNL005C,YMR024W
YNL005C,YMR193W
YNL005C,YMR225C
YNL005C,YNL177C
YNL005C,YOR150W
YNL005C,YPL183W-A
YNL010W,YDR032C
YNL023C,YIL161W
YNL025C,YBR253W
YNL025C,YCR081W
YNL025C,YDR308C
YNL025C,YDR443C
YNL025C,YER165W
YNL025C,YGL025C
YNL025C,YGR104C
