source,target
YLR262C,YKL103C
YLR262C,YMR316W
YLR262C,YEL065W
YLR262C,YER136W
YLR234W,YMR190C
YLR228C,YLR419W
YLR231C,YKL190W
YLR231C,YOR362C
YLR226W,YPR161C
YLR210W,YML107C
YLR210W,YGL210W
YLR210W,YML078W
YLR215C,YHR115C
YLR215C,YML107C
YLR215C,YER025W
YLR194C,YOR157C
YLR194C,YOL021C
YLR203C,YJR045C
YLR203C,YOR232W
YLR203C,YJL209W
YLR190W,YGR027W-A
YLR193C,YPL036W
YLR176C,YIL066C
YPR069C,YDL193W
YLR168C,YKL053C-A
YLR143W,YJR024C
YLR146C,YGR092W
YLR146C,YPR069C
YLR136C,YJR024C
YLR136C,YKR025W
YLR141W,YPR008W
YLR141W,YBL025W
YLR141W,YMR270C
YLR120C,YDR055W
YLR132C,YLL036C
YLR108C,YBR010W
YLR248W,YHR079C
YPL083C,YGL210W
YPL083C,YLR421C
YPL083C,YAR008W
YLR107W,YDR036C
YLR105C,YPL083C
YLR105C,YAR008W
YLR091W,YPR116W
YLR091W,YML091C
YLR091W,YNL185C
YLR091W,YJL023C
YLR091W,YKL192C
YLR091W,YDR065W
YLR084C,YPL085W
YLR084C,YER099C
YLR060W,YFL022C
YLR060W,YJR109C
YLR065C,YDR407C
YLR045C,YGL153W
YLR045C,YMR298W
YLR050C,YDL223C
YLR050C,YPL036W
YLR035C-A,YPL007C
YLR035C-A,YFL036W
YLR035C-A,YIL062C
YLR035C-A,YER099C
YLR035C,YHR103W
YNL163C,YNL117W
YNL163C,YOR285W
YNL163C,YKR066C
YNL163C,YNL015W
YNL163C,YER136W
YNL163C,YKL024C
YNL163C,YDR035W
YNL163C,YDR304C
YNL163C,YBR035C
YNL163C,YBR149W
YNL163C,YBL036C
YLR032W,YKR038C
YLR032W,YBR218C
YLR032W,YGL062W
YLR016C,YLL036C
YLR016C,YPL151C
YLR016C,YGL174W
YLR016C,YIR005W
YLR016C,YER172C
YLR017W,YLR319C
YLR017W,YER098W
YLR017W,YLR182W
YNR031C,YML042W
YLR011W,YHR039C-A
YLR006C,YNR031C
YLR006C,YNR002C
YLR001C,YDR089W
YLR001C,YCR068W
YLL043W,YHR183W
YLL043W,YAL026C
YLL043W,YER007C-A
YLL054C,YPL036W
YLL054C,YJL209W
YLL054C,YKR038C
YLL054C,YGL140C
YLL027W,YHR170W
YLL032C,YML119W
YPR160W,YLR258W
YPR160W,YOL151W
YPR160W,YFR015C
YOL111C,YBR137W
YOL111C,YHR019C
YOL111C,YOR164C
YMR226C,YML107C
YLL014W,YPL160W
YLL014W,YNL121C
YLL014W,YNL231C
YLL014W,YJR047C
YLL014W,YLL018C
YLL014W,YHR019C
YLL014W,YIL078W
YLL014W,YGR185C
YLL014W,YGR285C
YLL014W,YDL182W
YLL014W,YDR037W
YLL012W,YLR319C
YLL007C,YLR422W
YLL007C,YNL234W
YLR422W,YNL234W
YLL003W,YOR257W
YOR257W,YOR197W
YOR257W,YPL006W
YOR257W,YGL175C
YOR257W,YMR264W
YOR257W,YBR109C
YOR257W,YGL140C
YKR096W,YER099C
YNL246W,YBL031W
YKR094C,YLR387C
YKR094C,YNL227C
YKR094C,YJL122W
YKR094C,YLR384C
YKR094C,YGR200C
YKR094C,YHR170W
YKR094C,YGL099W
YKR094C,YGL205W
YKR094C,YDR101C
YKR095W,YPL169C
YKR095W,YJR042W
YKR095W,YKL068W
YKR095W,YIL149C
YKR095W,YJL041W
YKR095W,YFR002W
YKR095W,YGR119C
YKR095W,YER105C
YKR095W,YER107C
YKR095W,YAR002W
YKR095W,YBL079W
YOR264W,YNL015W
YNR004W,YPL157W
YKR087C,YBR279W
YKR087C,YPR135W
YKR087C,YBL023C
YKR088C,YGL203C
YKR086W,YNL117W
YKR086W,YNL015W
YKR086W,YNL104C
YKR086W,YKL024C
YKR086W,YKR066C
YKR086W,YBR149W
YKR086W,YER136W
YKR079C,YJL208C
YKR079C,YLR417W
YKR079C,YHR084W
YKR064W,YLR064W
YKR065C,YKL192C
YKR054C,YDR424C
YKR052C,YJL066C
YNL078W,YOL070C
YNL078W,YGL229C
YOR326W,YIL070C
YOR326W,YGL106W
YKR041W,YPL151C
YKR041W,YMR240C
YKR041W,YPL064C
YKR041W,YLR117C
YKR041W,YLR323C
YKR041W,YJL203W
YKR041W,YLL036C
YKR041W,YER172C
YKR041W,YHR165C
YKR041W,YDL209C
YKR041W,YDR163W
YKR041W,YBR065C
YKR041W,YDL030W
YKR041W,YAL032C
YLR323C,YGR253C
YLR323C,YER172C
YKR036C,YJR064W
YKR036C,YML042W
YKR036C,YJL014W
YKR036C,YJL111W
YKR036C,YIR006C
YKR036C,YJL008C
YKR036C,YDR212W
YKR036C,YIL142W
YKR036C,YDL143W
YKR036C,YDR188W
YKR039W,YPL036W
YNL265C,YLR182W
YNL265C,YLR025W
YPR173C,YOL129W
YPR173C,YOR056C
YPR173C,YKL041W
YKR013W,YJR024C
YKR027W,YMR237W
YKR027W,YLR330W
YNL316C,YGR027W-A
YKL222C,YAL010C
YKL222C,YNR010W
YKR003W,YJR024C
YKL213C,YAL010C
YKL214C,YPL178W
YPL265W,YJL212C
YPL265W,YGL160W
YKL212W,YMR296C
YKL212W,YPL036W
YKL212W,YDR062W
YKL205W,YGL229C
YKL194C,YGR004W
YKL197C,YNL117W
YKL197C,YNL329C
YKL197C,YKL024C
YKL197C,YKR066C
YKL197C,YBR149W
YKL197C,YGL153W
YKL189W,YMR198W
YKL186C,YPL169C
YKL186C,YKL206C
YKL186C,YML107C
YKL186C,YKL057C
YKL186C,YKL148C
YKL186C,YDR381W
YKL186C,YGL011C
YKL187C,YGL155W
YKL182W,YNL085W
YKL182W,YPL231W
YKL182W,YIR012W
YKL182W,YLL024C
YKL182W,YDL112W
YKL182W,YER103W
YPL231W,YNL064C
YPL231W,YNL085W
YPL231W,YER103W
YPL231W,YJR024C
YKL176C,YGR057C
YKL160W,YOR151C
YKL160W,YPR133C
YKL160W,YML069W
YKL160W,YOL005C
YKL160W,YJL168C
YKL160W,YML010W
YKL160W,YIL021W
YKL160W,YJL140W
YKL160W,YGR116W
YKL160W,YHR143W-A
YKL160W,YGL207W
YKL160W,YGR063C
YKL160W,YEL037C
YKL160W,YGL070C
YKL160W,YDL140C
YKL160W,YDR404C
YKL162C,YOR385W
YKL151C,YLR182W
YKL151C,YLR427W
YKL156W,YOR369C
YKL156W,YPL090C
YKL156W,YOR096W
YKL156W,YOR119C
YKL156W,YOL121C
YKL156W,YOL145C
YKL156W,YNL302C
YKL156W,YOL040C
YKL156W,YNL096C
YKL156W,YNL178W
YKL156W,YMR116C
YKL156W,YMR143W
YKL156W,YML024W
YKL156W,YML063W
YKL156W,YLR150W
YKL156W,YLR441C
YKL156W,YKR057W
YKL156W,YLR048W
YKL156W,YJL190C
YKL156W,YKL156W
YKL156W,YHL015W
YKL156W,YJL136C
YKL156W,YGR118W
YKL156W,YHL013C
YKL156W,YGL123W
YKL156W,YGR027C
YKL156W,YDR450W
YKL156W,YER074W
YKL156W,YDR025W
YKL156W,YDR064W
YKL156W,YCR031C
YKL156W,YDL040C
YKL156W,YBL072C
YKL156W,YBR189W
YPL259C,YPR029C
YPL259C,YLR170C
YPL028W,YOR138C
YPL028W,YPL096W
YPL028W,YOR117W
YPL028W,YOR124C
YPL028W,YGR048W
YPL028W,YLL039C
YPL028W,YDR330W
YPL028W,YEL037C
YPL028W,YBR170C
YPL028W,YDL126C
YPL028W,YBL058W
YKL125W,YPR008W
YKL127W,YLR247C
YKL127W,YGL140C
YKL127W,YJR024C
YKL112W,YGL229C
YKL112W,YHR103W
YKL113C,YGR027W-A
YKL094W,YPL007C
YKL094W,YDR395W
YKL094W,YGR140W
YKL094W,YBL023C
YKL094W,YDL122W
YKL096W-A,YIL149C
YKL096W-A,YJL034W
YKL096W-A,YGR111W
YKL091C,YPL007C
YKL091C,YDL122W
YKL091C,YGR140W
YKL092C,YGL229C
YML016C,YMR311C
YML016C,YOR054C
YKL086W,YIL066C
YKL086W,YJL026W
YKL086W,YGR180C
YKL074C,YLR116W
YKL074C,YGR189C
YKL071W,YOR369C
YKL071W,YPL090C
YKL071W,YOR119C
YKL071W,YOR198C
YKL071W,YOL121C
YKL071W,YOR096W
YKL071W,YNR051C
YKL071W,YOL040C
YKL071W,YNL178W
YKL071W,YNL302C
YKL071W,YNL096C
YKL071W,YNL112W
YKL071W,YNL073W
YKL071W,YNL091W
YKL071W,YMR116C
YKL071W,YMR143W
YKL071W,YLR441C
YKL071W,YML024W
YKL071W,YLR388W
YKL071W,YLR419W
YKL071W,YLR264W
YKL071W,YLR287C-A
YKL071W,YLR048W
YKL071W,YLR150W
YKL071W,YJR145C
YKL071W,YKL156W
YKL071W,YJL190C
YKL071W,YJR123W
YKL071W,YHL015W
YKL071W,YJL136C
YKL071W,YGR214W
YKL071W,YHL013C
YKL071W,YGR027C
YKL071W,YGR118W
YKL071W,YGL123W
YKL071W,YGL205W
YKL071W,YER131W
YKL071W,YER151C
YKL071W,YDR450W
YKL071W,YER074W
YKL071W,YDR064W
YKL071W,YDR117C
YKL071W,YDL081C
YKL071W,YDR025W
YKL071W,YDL040C
YKL071W,YDL061C
YKL071W,YBR263W
YKL071W,YCR031C
YKL071W,YBR084W
YKL071W,YBR189W
YKL071W,YBL072C
YKL072W,YOR324C
YKL072W,YNL247W
YKL072W,YOR208W
YLR408C,YDR357C
YKL068W,YDL150W
YKL061W,YLR408C
YKL061W,YDR357C
YKL061W,YGL079W
YKL055C,YBR046C
YKL058W,YOR194C
YKL049C,YKL077W
YKL049C,YKL165C
YKL047W,YMR198W
YKL048C,YER124C
YKL038W,YER099C
YKL043W,YPL118W
YKL026C,YOR371C
YKL026C,YOL081W
YKL028W,YGR027W-A
YKL028W,YKR062W
YKL028W,YDR311W
YKL020C,YIR033W
YKL017C,YNR002C
YKL018C-A,YDR172W
YKL006C-A,YLR024C
YKL006C-A,YPR017C
YKL006C-A,YFL005W
YKL006C-A,YFL038C
YPR017C,YFL005W
YPR017C,YFL038C
YKL157W,YNL085W
YKL157W,YGR111W
YKL157W,YKR066C
YKL157W,YBL076C
YKL002W,YLR312W-A
YKL002W,YPL036W
YKL002W,YKR035W-A
YKL002W,YLR025W
YKL002W,YJR132W
YJR149W,YGL229C
YJR161C,YKL157W
YJR145C,YPL086C
YJR145C,YPL090C
YJR145C,YOR293W
YJR145C,YOR369C
YJR145C,YOR096W
YJR145C,YOR119C
YJR145C,YOL040C
YJR145C,YOL121C
YJR145C,YNL302C
YJR145C,YNR051C
YJR145C,YNL178W
YJR145C,YNL207W
YJR145C,YNL112W
YJR145C,YNL132W
YJR145C,YNL091W
YJR145C,YNL096C
YJR145C,YNL023C
YJR145C,YNL073W
YJR145C,YMR116C
YJR145C,YMR143W
YJR145C,YML063W
YJR145C,YMR014W
YJR145C,YLR441C
YJR145C,YML024W
YJR145C,YLR406C
YJR145C,YLR419W
YJR145C,YLR388W
YJR145C,YLR398C
YJR145C,YLR327C
YJR145C,YLR384C
YJR145C,YLR287C-A
YJR145C,YLR325C
YJR145C,YLR264W
YJR145C,YLR278C
YJR145C,YLR061W
YJR145C,YLR150W
YJR145C,YKL156W
YJR145C,YLR048W
YJR145C,YJR123W
YJR145C,YJR145C
YJR145C,YJL190C
YJR145C,YJL191W
YJR145C,YHR013C
YJR145C,YJL136C
YJR145C,YHL013C
YJR145C,YHL015W
YJR145C,YGR200C
YJR145C,YGR214W
YJR145C,YGR118W
YJR145C,YGR145W
YJR145C,YGL189C
YJR145C,YGR027C
YJR145C,YER151C
YJR145C,YGL123W
YJR145C,YER074W
YJR145C,YER131W
YJR145C,YDR381W
YJR145C,YDR450W
YJR145C,YDR299W
YJR145C,YDR365C
YJR145C,YDR025W
YJR145C,YDR064W
YJR145C,YDL061C
YJR145C,YDL075W
YJR145C,YDL051W
YJR145C,YDL060W
YJR145C,YCR087C-A
YJR145C,YDL040C
YJR145C,YCR031C
YJR145C,YCR047C
YJR145C,YBR084W
YJR145C,YBR189W
YJR145C,YAL035W
YJR145C,YBL072C
YJR147W,YHR206W
YJR136C,YKL033W
YJR136C,YKR038C
YJR136C,YGR027W-A
YKL033W,YKR066C
YKL033W,YPR085C
YKL033W,YHR099W
YKL033W,YJR066W
YKL033W,YCR081W
YKL033W,YGR099W
YJR134C,YMR198W
YLR381W,YPR046W
YLR381W,YDR383C
YLR381W,YPL036W
YLR381W,YDL222C
YLR381W,YDL223C
YJR133W,YGR233C
YJR133W,YBR235W
YJR119C,YBR122C
YJR119C,YGL229C
YJR129C,YLR182W
YJR116W,YJR024C
YJR118C,YML101C
YJR105W,YCR002C
YJR111C,YJR024C
YJR094W-A,YPR102C
YJR094W-A,YPL220W
YJR094W-A,YPR043W
YJR094W-A,YPL143W
YJR094W-A,YPL146C
YJR094W-A,YPL127C
YJR094W-A,YPL131W
YJR094W-A,YOR252W
YJR094W-A,YPL009C
YJR094W-A,YOR063W
YJR094W-A,YOR091W
YJR094W-A,YOL120C
YJR094W-A,YOL127W
YJR094W-A,YNL227C
YJR094W-A,YOL039W
YJR094W-A,YNL112W
YJR094W-A,YNL162W
YJR094W-A,YMR242C
YJR094W-A,YNL069C
YJR094W-A,YLR340W
YJR094W-A,YMR072W
YJR094W-A,YLR196W
YJR094W-A,YLR287C-A
YJR094W-A,YLR150W
YJR094W-A,YLR185W
YJR094W-A,YLR061W
YJR094W-A,YLR075W
YJR094W-A,YLL045C
YJR094W-A,YLR029C
YJR094W-A,YKL180W
YJR094W-A,YLL034C
YJR094W-A,YJL177W
YJR094W-A,YJL189W
YJR094W-A,YIL148W
YJR094W-A,YJL122W
YJR094W-A,YIL052C
YJR094W-A,YIL133C
YJR094W-A,YHR010W
YJR094W-A,YHR170W
YJR094W-A,YGR148C
YJR094W-A,YGR245C
YJR094W-A,YGL205W
YJR094W-A,YGR034W
YJR094W-A,YGL099W
YJR094W-A,YGL147C
YJR094W-A,YFR031C-A
YJR094W-A,YGL076C
YJR094W-A,YDR382W
YJR094W-A,YEL054C
YJR094W-A,YDR101C
YJR094W-A,YDR174W
YJR094W-A,YDL191W
YJR094W-A,YDL213C
YJR094W-A,YBR263W
YJR094W-A,YDL130W
YJR094W-A,YBR084W
YJR094W-A,YBR191W
YJR094W-A,YBR031W
YJR094W-A,YBR084C-A
YJR094W-A,YAL035W
YJR094W-A,YBL092W
YJR096W,YJR024C
YPR045C,YGL210W
YPR045C,YGR027W-A
YJR074W,YNL036W
YJR058C,YBL037W
YJR058C,YKL204W
YJR067C,YDR091C
YJR055W,YPL193W
YPL193W,YGR027W-A
YPL193W,YML107C
YJR053W,YML042W
YJR052W,YGL140C
YJR052W,YPL046C
YJR052W,YBR114W
YJR048W,YJR047C
YJR048W,YIL013C
YJR035W,YGL229C
YJR044C,YLR025W
YJR013W,YML025C
YJR013W,YDL045C
YJR013W,YDR138W
YJR015W,YLR207W
YJR015W,YDR057W
YJR008W,YLR182W
YJL210W,YGL153W
YJL210W,YMR026C
YJL210W,YDR265W
YJL212C,YOL021C
YJL204C,YEL065W
YJL204C,YNL071W
YJL208C,YDL122W
YJL200C,YKL040C
YKL040C,YLR304C
YJL197W,YER099C
YJL190C,YPR144C
YJL190C,YPL217C
YJL190C,YPR137W
YJL190C,YOR145C
YJL190C,YPL126W
YJL190C,YOL010W
YJL190C,YOR078W
YJL190C,YNL075W
YJL190C,YNL132W
YJL190C,YMR128W
YJL190C,YMR229C
YJL190C,YML093W
YJL190C,YMR093W
YJL190C,YLR222C
YJL190C,YLR409C
YJL190C,YLR129W
YJL190C,YLR186W
YJL190C,YLL011W
YJL190C,YLR051C
YJL190C,YKL099C
YJL190C,YKR060W
YJL190C,YJL190C
YJL190C,YJR002W
YJL190C,YJL069C
YJL190C,YJL109C
YJL190C,YHR196W
YJL190C,YIL019W
YJL190C,YGR128C
YJL190C,YGR145W
YJL190C,YGL171W
YJL190C,YGR090W
YJL190C,YER082C
YJL190C,YER127W
YJL190C,YDR398W
YJL190C,YDR449C
YJL190C,YDR324C
YJL190C,YDR339C
YJL190C,YDL153C
YJL190C,YDR299W
YJL190C,YCR057C
YJL190C,YDL148C
YJL190C,YBR247C
YJL190C,YCL059C
YJL190C,YBL004W
YJL196C,YMR308C
YJL196C,YBR126W-A
YJL169W,YNL177C
YJL153C,YLR247C
YJL155C,YLR345W
YJL147C,YDR350C
YJL147C,YGR027W-A
YNR029C,YGR244C
YNR029C,YHR096C
YNR029C,YGR027W-A
YNR016C,YKR028W
YNR016C,YDL047W
YNR016C,YDR186C
YNL037C,YHL021C
YNL037C,YMR083W
YNL037C,YDL066W
YNL037C,YER170W
YNL037C,YOL096C
YNL037C,YOR136W
YNL037C,YGR111W
YNL037C,YJR045C
YNL037C,YDR430C
YLR363C,YMR080C
YLR153C,YLR259C
YLR153C,YNL085W
YJL130C,YLR216C
YJL125C,YNL062C
YJL123C,YER124C
YJL123C,YGR027W-A
YJL123C,YBR159W
YJL112W,YJR064W
YJL112W,YJL014W
YJL112W,YJL111W
YJL112W,YIL142W
YJL112W,YJL008C
YJL112W,YDR188W
YJL112W,YDR212W
YJL112W,YDL143W
YPL153C,YLR088W
YPL153C,YGR010W
YJL104W,YLR008C
YJL099W,YMR237W
YJL099W,YKR038C
YJL099W,YLR330W
YJL099W,YGL140C
YMR237W,YDL222C
YMR237W,YPL036W
YMR237W,YDL204W
YJL079C,YIL033C
YJL078C,YDR321W
YJL078C,YGL153W
YJL070C,YML035C
YJL070C,YML107C
YJL070C,YLR064W
YJL062W-A,YML046W
YJL062W-A,YPL036W
YJL062W-A,YKL116C
YJL065C,YPL036W
YJL065C,YOR038C
YJL065C,YOR304W
YJL065C,YDR121W
YJL065C,YGL133W
YJL048C,YDR222W
YJL057C,YML107C
YJL043W,YLR259C
YJL043W,YGR222W
YJL044C,YMR218C
YJL044C,YGR027W-A
YJL035C,YLR316C
YMR214W,YLR104W
YJL010C,YLR197W
YJL010C,YPR112C
YJL010C,YGR283C
YJL010C,YJR041C
YLR110C,YPL106C
YLR110C,YLL024C
YLR110C,YNL209W
YLR110C,YIL015W
YLR110C,YIL108W
YLR110C,YAL005C
YLR110C,YDL229W
YKL139W,YGR240C
YKL139W,YML112W
YKL139W,YGR189C
YNL138W,YFL039C
YJL006C,YML112W
YJL006C,YDL122W
YJL006C,YKL139W
YJL006C,YBL023C
YJL005W,YNL138W
YJL005W,YJR138W
YIR034C,YDL182W
YIR034C,YIL094C
YIR018W,YJL207C
YOR165W,YKR038C
YIR014W,YDL091C
YIR015W,YML049C
YIR015W,YNL221C
YIR015W,YGR030C
YIR015W,YHR062C
YIR015W,YBR167C
YIR015W,YBR257W
YIR015W,YAL033W
YIR015W,YBL018C
YIR007W,YPR100W
YIR007W,YER091C
YIR011C,YKL012W
YIR011C,YDL150W
YNL135C,YER052C
YNL135C,YNL023C
YNL135C,YDR464W
YIR004W,YJR117W
YIL156W,YOR285W
YIL156W,YOR323C
YIL156W,YNL117W
YIL156W,YNL134C
YIL156W,YML078W
YIL156W,YNL015W
YIL156W,YKR066C
YIL156W,YLR420W
YIL156W,YJR148W
YIL156W,YKL024C
YIL156W,YDR304C
YIL156W,YHR087W
YIL156W,YBR149W
YIL156W,YDR035W
YIL156W,YBL076C
YIL156W,YBR035C
YIL156W,YBL036C
YIL160C,YHR077C
YIL151C,YGL229C
YIL153W,YNL201C
YIL148W,YHR170W
YIL148W,YLR387C
YIL148W,YGL099W
YIL148W,YGL117W
YIL149C,YKL116C
YIL149C,YGR119C
YIL149C,YIL002W-A
YIL138C,YOR198C
YIL138C,YBR130C
YIL138C,YNL079C
YIL145C,YGR180C
YLL010C,YOR043W
YIL128W,YDR267C
YIL128W,YHR122W
YIL128W,YBL036C
YIL131C,YHR079C
YIL123W,YML107C
YIL123W,YGR027W-A
YIL105C,YNL047C
YIL105C,YHR079C
YJL180C,YNL247W
YJL180C,YPL124W
YJL180C,YLR250W
YJL180C,YNL231C
YJL180C,YLR072W
YJL180C,YLR080W
YJL180C,YHR155W
YJL180C,YKL042W
YJL180C,YFL048C
YJL180C,YGL156W
YJL180C,YDR356W
YJL180C,YDR406W
YJL180C,YDR037W
YJL180C,YDR270W
YIL101C,YLR064W
YIL098C,YJL180C
YIL098C,YKL192C
YIL083C,YGR027W-A
YIL083C,YMR024W
YIL069C,YPL090C
YIL069C,YPR008W
YIL069C,YOR119C
YIL069C,YOR369C
YIL069C,YOL121C
YIL069C,YOR096W
YIL069C,YNL302C
YIL069C,YOL040C
YIL069C,YNL096C
YIL069C,YNL178W
YIL069C,YMR116C
YIL069C,YMR143W
YIL069C,YML024W
YIL069C,YML063W
YIL069C,YLR388W
YIL069C,YLR441C
YIL069C,YLR150W
YIL069C,YLR264W
YIL069C,YLL039C
YIL069C,YLR048W
YIL069C,YJR145C
YIL069C,YKL156W
YIL069C,YJL136C
YIL069C,YJL190C
YIL069C,YHL015W
YIL069C,YHR013C
YIL069C,YGR214W
YIL069C,YHL013C
YIL069C,YGR027C
YIL069C,YGR118W
YIL069C,YER131W
YIL069C,YGL123W
YIL069C,YDR450W
YIL069C,YER074W
YIL069C,YDR025W
YIL069C,YDR064W
YIL069C,YDL060W
YIL069C,YDL061C
YIL069C,YCR031C
YIL069C,YDL040C
YIL069C,YBL072C
YIL069C,YBR189W
YIL071C,YER180C-A
YIL071C,YOL117W
YIL071C,YDL216C
YIL071C,YDR179C
YIL063C,YLR182W
YIL063C,YLR247C
YIL050W,YJR024C
YIL050W,YPL031C
YKL054C,YCL028W
YKL054C,YBL017C
YKR042W,YBL100W-A
YJR010W,YDR036C
YIL040W,YMR202W
YIL040W,YDR226W
YIL040W,YHR208W
YIL042C,YGL059W
YIL037C,YPL110C
YIL037C,YAL026C
YIL039W,YGR189C
YJL020C,YER071C
YJL164C,YPL203W
YJL164C,YKL166C
YJL164C,YPL036W
YKL166C,YPL203W
YIL033C,YKL166C
YIL033C,YPL203W
YIL033C,YBR059C
YIL033C,YJL164C
YIL129C,YLR178C
YIL129C,YHR087W
YIL129C,YKR066C
YIL129C,YDL112W
YIL129C,YDR035W
YIL129C,YBR149W
YIL022W,YJR045C
YIL022W,YOL158C
YIL022W,YDR406W
YIL022W,YEL065W
YIL022W,YDR356W
YKL179C,YJR024C
YIL004C,YLR268W
YIL004C,YIL109C
YIL004C,YLR078C
YIL004C,YGL148W
YIL109C,YPR181C
YHR216W,YML056C
YHR216W,YLR432W
YHR205W,YNR002C
YHR206W,YPR008W
YHR206W,YGR027W-A
YHR202W,YHR079C
YHR203C,YPL086C
YHR203C,YPL090C
YHR203C,YOR293W
YHR203C,YOR369C
YHR203C,YOR096W
YHR203C,YOR119C
YHR203C,YOL040C
YHR203C,YOL121C
YHR203C,YNL302C
YHR203C,YNR051C
YHR203C,YNL178W
YHR203C,YNL207W
YHR203C,YNL112W
YHR203C,YNL132W
YHR203C,YNL073W
YHR203C,YNL096C
YHR203C,YMR143W
YHR203C,YNL023C
YHR203C,YML063W
YHR203C,YMR116C
YHR203C,YLR441C
YHR203C,YML024W
YHR203C,YLR406C
YHR203C,YLR419W
YHR203C,YLR388W
YHR203C,YLR398C
YHR203C,YLR327C
YHR203C,YLR384C
YHR203C,YLR264W
YHR203C,YLR287C-A
YHR203C,YLR061W
YHR203C,YLR150W
YHR203C,YKL156W
YHR203C,YLR048W
YHR203C,YJR123W
YHR203C,YJR145C
YHR203C,YJL136C
YHR203C,YJL190C
YHR203C,YHL013C
YHR203C,YHL015W
YHR203C,YGR200C
YHR203C,YGR214W
YHR203C,YGR118W
YHR203C,YGR145W
YHR203C,YGL123W
YHR203C,YGR027C
YHR203C,YER151C
YHR203C,YGL031C
YHR203C,YER074W
YHR203C,YER131W
YHR203C,YDR365C
YHR203C,YDR450W
YHR203C,YDR117C
YHR203C,YDR299W
YHR203C,YDR025W
YHR203C,YDR064W
YHR203C,YDL061C
YHR203C,YDL075W
YHR203C,YDL051W
YHR203C,YDL060W
YHR203C,YCR087C-A
YHR203C,YDL040C
YHR203C,YCR031C
YHR203C,YCR047C
YHR203C,YBR084W
YHR203C,YBR189W
YHR203C,YAL035W
YHR203C,YBL072C
YHR199C,YBL023C
YHR201C,YGL213C
YHR195W,YOR362C
YHR198C,YGL094C
YML106W,YMR271C
YPL037C,YOR091W
YPL037C,YJL189W
YPL037C,YNL112W
YPL037C,YHR104W
YPL037C,YJL111W
YPL037C,YFL034C-A
YPL037C,YGL205W
YPL037C,YCR053W
YPL037C,YDL122W
YPL037C,YBR084W
YPL037C,YBR263W
YHR189W,YHR039C-A
YHR189W,YER012W
YHR181W,YBL040C
YHR178W,YGL140C
YHR159W,YLR455W
YHR161C,YML078W
YLR135W,YKR038C
YHR144C,YGL094C
YIL057C,YKL011C
YIL057C,YPL254W
YHR142W,YBR023C
YHR140W,YLR024C
YHR141C,YOR091W
YHR141C,YPL210C
YHR141C,YGL099W
YHR141C,YIL057C
YHR141C,YFL007W
YHR141C,YGL011C
YHR141C,YER094C
YHR137W,YMR005W
YHR137W,YMR198W
YHR132C,YJL209W
YHR136C,YCR037C
YHR136C,YJL198W
YNL116W,YNL311C
YNL116W,YDR036C
YHR114W,YML107C
YHR114W,YJR112W
YHR115C,YNL116W
YHR115C,YGR027W-A
YHR115C,YHR077C
YHR115C,YBR059C
YIL008W,YNL119W
YIL008W,YGL211W
YHR104W,YER098W
YHR104W,YGR027W-A
YHR108W,YLR347C
YHR108W,YAR035W
YHR108W,YJR125C
YHR102W,YOR353C
YHR090C,YPR023C
YHR090C,YNL107W
YHR090C,YOR244W
YHR090C,YJL081C
YHR090C,YKL062W
YHR090C,YGR002C
YHR090C,YHR099W
YHR090C,YDR359C
YHR090C,YFL024C
YHR098C,YPR181C
YHR098C,YPL085W
YHR083W,YNL026W
YHR083W,YOL036W
YHR083W,YLR356W
YHR083W,YMR060C
YHR083W,YKR016W
YHR083W,YLR247C
YHR083W,YFR011C
YHR083W,YGR027W-A
YHR083W,YAL010C
YHR083W,YCL044C
YHR074W,YGR260W
YHR074W,YOL091W
YHR074W,YBL098W
YHR072W,YLR100W
YHR067W,YJR024C
YHR068W,YEL034W
YHR068W,YJR047C
YHR063C,YGR027W-A
YPL105C,YMR146C
YPL105C,YDR429C
YHR061C,YGL094C
YHR061C,YOR006C
YHR061C,YBL023C
YHR061C,YFR036W
YHR061C,YBL022C
YHR055C,YKL116C
YHR060W,YKL119C
YHR053C,YKL116C
YHR045W,YPL036W
YPL110C,YIL124W
YPL110C,YER099C
YKL146W,YHR042W
YHR038W,YOL097C
YOL097C,YGL117W
YHR031C,YAL010C
YHR036W,YGR027W-A
YHR036W,YML078W
YHR026W,YGR106C
YHR026W,YDR270W
YHR026W,YEL065W
YHR021C,YPL090C
YHR021C,YOR369C
YHR021C,YPL081W
YHR021C,YOL121C
YHR021C,YOR096W
YHR021C,YNL302C
YHR021C,YOL040C
YHR021C,YNL096C
YHR021C,YNL178W
YHR021C,YMR143W
YHR021C,YNL091W
YHR021C,YML063W
YHR021C,YMR116C
YHR021C,YLR441C
YHR021C,YML024W
YHR021C,YLR287C-A
YHR021C,YLR388W
YHR021C,YLR150W
YHR021C,YLR264W
YHR021C,YKL156W
YHR021C,YLR048W
YHR021C,YJR123W
YHR021C,YJR145C
YHR021C,YJL136C
YHR021C,YJL190C
YHR021C,YHL013C
YHR021C,YHL015W
YHR021C,YGR118W
YHR021C,YGR214W
YHR021C,YGL123W
YHR021C,YGR027C
YHR021C,YER074W
YHR021C,YER131W
YHR021C,YDR064W
YHR021C,YDR450W
YHR021C,YDL061C
YHR021C,YDR025W
YHR021C,YCR031C
YHR021C,YDL060W
YHR021C,YBL072C
YHR021C,YBR189W
YHR023W,YGL106W
YHR023W,YPR188C
YHR023W,YDL171C
